review_priority,contract_id,source_path,function_name,source_span,predicted_score,current_label,vulnerability_type,risk_evidence,safety_protection_evidence,detected_safety_features,external_call_line,state_update_line,modifier_guard_evidence,code_snippet,interaction_id,suggested_category,category,evidence,safety_feature_count
,DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::PancakeMasterChef,DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d/contracts/6/protocol/apis/pancake/PancakeMasterChef.sol,migrate,DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d/contracts/6/protocol/apis/pancake/PancakeMasterChef.sol#L1615-L1624,0.8895261517706992,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary,,L3: PoolInfo storage pool = poolInfo[_pid];,"L2: require(address(migrator) != address(0), ""migrate: no migrator"");","1: function migrate(uint256 _pid) public {\n2:         require(address(migrator) != address(0), ""migrate: no migrator"");\n3:         PoolInfo storage pool = poolInfo[_pid];\n4:         IBEP20 lpToken = pool.lpToken;\n5:         uint256 bal = lpToken.balanceOf(address(this));\n6:         lpToken.safeApprove(address(migrator), bal);\n7:         IBEP20 newLpToken = migrator.migrate(lpToken);\n8:         require(bal == newLpToken.balanceOf(address(this)), ""migrate: bad"");\n9:         pool.lpToken = newLpToken;\n10:     }",i:migrate,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d::Treasury,DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/Treasury.sol,registerUnwind,DAppSCAN-source/contracts/Trail_of_Bits-YieldProtocol/fyDai-4422fda75931f2bfea49f5041ec90dc026e5c03d/contracts/Treasury.sol#L303-L314,0.8893884532893096,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,state_update_before_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,L9: _unwind = unwind_;,"L5: require( | function registerUnwind(address unwind_)
        public
        onlyOwner","1: function registerUnwind(address unwind_)\n2:         public\n3:         onlyOwner\n4:     {\n5:         require(\n6:             _unwind == address(0),\n7:             ""Treasury: Unwind already set""\n8:         );\n9:         _unwind = unwind_;\n10:         _chai.approve(address(_unwind), uint256(-1)); // Unwind will never cheat on us\n11:         _vat.hope(address(_unwind));                  // Unwind will never cheat on us\n12:     }",i:registerUnwind,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e::Governor,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e/contracts/dao/Governor.sol,initialize,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e/contracts/dao/Governor.sol#L55-L80,0.8865777541727784,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,state_update_before_external_call|require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,,L18: adminAddress = admin_;,"L9: require(timelock_ != address(0), ""invalid timelock address"");","1: function initialize(\n2:         address admin_,\n3:         address timelock_,\n4:         address angle_,\n5:         uint256 votingPeriod_,\n6:         uint256 votingDelay_,\n7:         uint256 proposalThreshold_\n8:     ) public initializer {\n9:         require(timelock_ != address(0), ""invalid timelock address"");\n10:         require(angle_ != address(0), ""invalid ANGLE address"");\n11:         require(votingPeriod_ >= MIN_VOTING_PERIOD && votingPeriod_ <= MAX_VOTING_PERIOD, ""invalid voting period"");\n12:         require(votingDelay_ >= MIN_VOTING_DELAY && votingDelay_ <= MAX_VOTING_DELAY, ""invalid voting delay"");\n13:         require(\n14:             proposalThreshold_ >= MIN_PROPOSAL_THRESHOLD && proposalThreshold_ <= MAX_PROPOSAL_THRESHOLD,",i:initialize,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::NftEarnErc20Pool,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/pools/NftEarnErc20Pool.sol,slotStake,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/pools/NftEarnErc20Pool.sol#L455-L483,0.8839830306911015,0,,external call plus guard/modifier/state-update signal,state_update_after_external_call|require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_many_risky_interactions,state_update_after_external_call|require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_many_risky_interactions,"L17: dsgNft.safeTransferFrom(msg.sender, address(this), tokenId);",L4: UserInfo storage user = userInfo[msg.sender];,"L2: require(tokenIds.length == MAX_LEVEL, ""token count not match"");","12:             uint256 tokenId = tokenIds[i];\n13:             LibPart.NftInfo memory info = dsgNft.getNft(tokenId);\n14:             require(info.level == i+1, ""nft level not match"");\n15: \n16:             totalPower = totalPower.add(info.power);\n17:             dsgNft.safeTransferFrom(msg.sender, address(this), tokenId);\n18:         }\n19:         user.slotNfts[slot] = tokenIds;\n20: \n21:         if (user.share > 0) {\n22:             harvest();\n23:         }\n24:         totalPower = totalPower.add(totalPower.mul(slotAdditionRate).div(10000));\n25:         user.share = user.share.add(totalPower);",i:slotStake,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2::GenesisGroup,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/genesis/GenesisGroup.sol,redeem,DAppSCAN-source/contracts/consensys-Fei_Protocol/fei-protocol-core-ff892c5d0b9697f249d713bbb2b3bd1da7980ed2/contracts/genesis/GenesisGroup.sol#L96-L120,0.8828803415196109,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|require_assert_guard_before_call|contract_inheritance_modifier_summary,state_update_before_external_call|require_assert_guard_before_call|contract_inheritance_modifier_summary,"L19: fei().transfer(to, feiAmount);",L4: uint tribeAmount = genesisTribe + idoTribe;,"L6: require(tribeAmount != 0, ""GenesisGroup: No redeemable TRIBE"");","14: \n15: 		totalCommittedTribe -= idoTribe;\n16: \n17: \n18: 		if (feiAmount != 0) {\n19: 			fei().transfer(to, feiAmount);\n20: 		}\n21: \n22: 		tribe().transfer(to, tribeAmount);\n23: \n24: 		emit Redeem(to, amountIn, feiAmount, tribeAmount);\n25: 	}",i:redeem,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
,DAPP::DAppSCAN-source/contracts/QuillAudits-Bond Appetit-Bond Appetit/bondappetit-protocol-355180f0aca0b29d60d808f761052956b7a3a159::Vesting,DAppSCAN-source/contracts/QuillAudits-Bond Appetit-Bond Appetit/bondappetit-protocol-355180f0aca0b29d60d808f761052956b7a3a159/contracts/Vesting.sol,lock,DAppSCAN-source/contracts/QuillAudits-Bond Appetit-Bond Appetit/bondappetit-protocol-355180f0aca0b29d60d808f761052956b7a3a159/contracts/Vesting.sol#L84-L101,0.8823215603778299,0,,external call plus guard/modifier/state-update signal,require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary|contract_inheritance_modifier_summary|access_control_signal,require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary|contract_inheritance_modifier_summary,"L9: token.safeTransferFrom(_msgSender(), address(this), amount);",L11: currentPeriod += 1;,"L7: require(periodsIndex[recipient].length <= maxPeriodsPerRecipient(), ""Vesting::lock: too many periods""); | function lock(
        address recipient,
        uint256 amount,
        string memory description,
        uint256 date
    ) external onlyOwner returns (uint256)","4:         string memory description,\n5:         uint256 date\n6:     ) external onlyOwner returns (uint256) {\n7:         require(periodsIndex[recipient].length <= maxPeriodsPerRecipient(), ""Vesting::lock: too many periods"");\n8: \n9:         token.safeTransferFrom(_msgSender(), address(this), amount);\n10: \n11:         currentPeriod += 1;\n12:         participants.add(recipient);\n13:         periods[recipient][currentPeriod] = Period(currentPeriod, amount, date, description, false);\n14:         periodsIndex[recipient].push(currentPeriod);\n15:         emit Locked(currentPeriod);\n16: \n17:         return currentPeriod;",i:lock,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,6
,"DAPP::DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main::VotingEscrow","DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol",_collectReward,"DAppSCAN-source/contracts/Inspex-StakingPool, Vault, Strategy & VotingEscrow/scientix-contract-main/contracts/VotingEscrow.sol#L298-L320",0.8810204613218434,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|state_update_after_external_call|trusted_or_fixed_callee|safe_erc20_wrapper|contract_modifier_access_summary,state_update_before_external_call|state_update_after_external_call|trusted_or_fixed_callee|safe_erc20_wrapper|contract_modifier_access_summary,"L9: _busd.safeTransferFrom(_collector, address(this), newReward);",L5: uint256 balanceBefore = IERC20(_scix).balanceOf(address(this));,,"4: \n5:         uint256 balanceBefore = IERC20(_scix).balanceOf(address(this));\n6: \n7:         uint256 newReward = _busd.balanceOf(_collector);\n8:         if (buyback && newReward > 0) {\n9:             _busd.safeTransferFrom(_collector, address(this), newReward);\n10:             IPancakeRouter02(_pancakeRouterAddress).swapExactTokensForTokens(\n11:                 newReward,\n12:                 newReward.mul(priceMin).div(1e18),\n13:                 _busdToSCIXPath,\n14:                 address(this),\n15:                 now.add(600)\n16:             );\n17:         }",i:_collectReward,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::SmartChefInitializable,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/farm/PoolFactory.sol,initialize,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/farm/PoolFactory.sol#L879-L915,0.8795244935622106,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|state_update_after_external_call|require_assert_guard_before_call|callee_user_controlled|contract_many_risky_interactions|contract_modifier_access_summary,state_update_before_external_call|state_update_after_external_call|require_assert_guard_before_call|callee_user_controlled|contract_many_risky_interactions|contract_modifier_access_summary,,L14: isInitialized = true;,"L10: require(!isInitialized, ""Already initialized"");","1: function initialize(\n2:         IBEP20 _stakedToken,\n3:         IBEP20 _rewardToken,\n4:         uint256 _rewardPerBlock,\n5:         uint256 _startBlock,\n6:         uint256 _bonusEndBlock,\n7:         uint256 _poolLimitPerUser,\n8:         address _admin\n9:     ) external {\n10:         require(!isInitialized, ""Already initialized"");\n11:         require(msg.sender == SMART_CHEF_FACTORY, ""Not factory"");\n12: \n13:         // Make this contract initialized\n14:         isInitialized = true;",i:initialize,ambiguous,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,6
,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDualV4_FRAX_OHM,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/old_contracts/Staking/Variants/StakingRewardsDualV4_FRAX_OHM.sol,_stakeLocked,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/old_contracts/Staking/Variants/StakingRewardsDualV4_FRAX_OHM.sol#L400-L428,0.875343596888746,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|state_update_after_external_call|require_assert_guard_before_call|nonreentrant_modifier|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,state_update_before_external_call|state_update_after_external_call|require_assert_guard_before_call|nonreentrant_modifier|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,"L19: TransferHelper.safeTransferFrom(address(stakingToken), source_address, address(this), liquidity);",L8: uint256 lock_multiplier = lockMultiplier(secs);,"nonReentrant/modifier | L2: require((!stakingPaused && migrationsOn == false) || valid_migrators[msg.sender] == true, ""Staking paused or in migration"");","14:             block.timestamp.add(secs),\n15:             lock_multiplier\n16:         ));\n17: \n18:         // Pull the tokens from the source_address\n19:         TransferHelper.safeTransferFrom(address(stakingToken), source_address, address(this), liquidity);\n20: \n21:         // Update liquidities\n22:         _total_liquidity_locked = _total_liquidity_locked.add(liquidity);\n23:         _locked_liquidity[staker_address] = _locked_liquidity[staker_address].add(liquidity);\n24: \n25:         // Need to call to update the combined weights\n26:         _updateRewardAndBalance(staker_address, false);\n27: ",i:_stakeLocked,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,8
,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsDualV4,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/old_contracts/Staking/StakingRewardsDualV4.sol,_stakeLocked,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/old_contracts/Staking/StakingRewardsDualV4.sol#L400-L428,0.8753435708731796,0,,external call plus guard/modifier/state-update signal,state_update_before_external_call|state_update_after_external_call|require_assert_guard_before_call|nonreentrant_modifier|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,state_update_before_external_call|state_update_after_external_call|require_assert_guard_before_call|nonreentrant_modifier|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,"L19: TransferHelper.safeTransferFrom(address(stakingToken), source_address, address(this), liquidity);",L8: uint256 lock_multiplier = lockMultiplier(secs);,"nonReentrant/modifier | L2: require((!stakingPaused && migrationsOn == false) || valid_migrators[msg.sender] == true, ""Staking paused or in migration"");","14:             block.timestamp.add(secs),\n15:             lock_multiplier\n16:         ));\n17: \n18:         // Pull the tokens from the source_address\n19:         TransferHelper.safeTransferFrom(address(stakingToken), source_address, address(this), liquidity);\n20: \n21:         // Update liquidities\n22:         _total_liquidity_locked = _total_liquidity_locked.add(liquidity);\n23:         _locked_liquidity[staker_address] = _locked_liquidity[staker_address].add(liquidity);\n24: \n25:         // Need to call to update the combined weights\n26:         _updateRewardAndBalance(staker_address, false);\n27: ",i:_stakeLocked,protected_negative,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,8
