split,graph_id,contract,source_path,function,interaction_id,score,category,evidence,state_update_before_external_call,state_update_after_external_call,return_value_checked,require_assert_guard_before_call,nonreentrant_modifier,only_owner_or_access_control,callee_user_controlled,trusted_or_fixed_callee,safe_erc20_wrapper,delegatecall_target_fixed,delegatecall_target_user_controlled,try_catch_presence,contract_many_risky_interactions,contract_modifier_access_summary,contract_inheritance_modifier_summary
train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e::CollateralSettlerERC20,CollateralSettlerERC20,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e/contracts/collateralSettler/CollateralSettlerERC20.sol,recoverERC20,i:recoverERC20,0.9406413996977702,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
train,DAPP::DAppSCAN-source/contracts/openzeppelin-Optimism/contracts-18e128343731b9bde23812ce932e24d81440b6b7::OVM_BondManager,OVM_BondManager,DAppSCAN-source/contracts/openzeppelin-Optimism/contracts-18e128343731b9bde23812ce932e24d81440b6b7/contracts/optimistic-ethereum/OVM/verification/OVM_BondManager.sol,deposit,i:deposit,0.9386733816600221,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::SousChef,SousChef,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/farm/SousChef.sol,deposit,i:deposit,0.9383174436958364,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::ZeroCouponBond,ZeroCouponBond,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/zero-coupon-bond/ZeroCouponBond.sol,initialize,i:initialize,0.9373055684266527,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::SilverCardsFactory,SilverCardsFactory,DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9/contracts/shop/SilverCardsFactory.sol,withdraw,i:withdraw,0.9360056382861929,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
train,DAPP::DAppSCAN-source/contracts/consensys-Gamma/hypervisor-41fd4abf79864478523e87924d4e80d80df04879::HypervisorFactory,HypervisorFactory,DAppSCAN-source/contracts/consensys-Gamma/hypervisor-41fd4abf79864478523e87924d4e80d80df04879/contracts/HypervisorFactory.sol,createHypervisor,i:createHypervisor,0.9357564113673196,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,DAPP::DAppSCAN-source/contracts/openzeppelin-Solo_Margin_Protocol/solo-17df84db351d5438e1b7437572722b4f52c8b2b4::TestAutoTrader,TestAutoTrader,DAppSCAN-source/contracts/openzeppelin-Solo_Margin_Protocol/solo-17df84db351d5438e1b7437572722b4f52c8b2b4/contracts/testing/TestAutoTrader.sol,deleteDataInternal,i:deleteDataInternal,0.9344851789146141,other recurring pattern,no stronger taxonomy signal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,DAPP::DAppSCAN-source/contracts/openzeppelin-Optimism/contracts-18e128343731b9bde23812ce932e24d81440b6b7::OVM_StateTransitioner,OVM_StateTransitioner,DAppSCAN-source/contracts/openzeppelin-Optimism/contracts-18e128343731b9bde23812ce932e24d81440b6b7/contracts/optimistic-ethereum/OVM/verification/OVM_StateTransitioner.sol,applyTransaction,i:applyTransaction,0.9340414227948417,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::Vault,Vault,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/Vault.sol,work,i:work,0.9339819094232309,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
train,DAPP::DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2::RIFIChainBridge,RIFIChainBridge,DAppSCAN-source/contracts/PeckShield-Rikkei/rifi-protocol-b33243fb3a218cc195f0727fe1499cb57f5ea0b2/tests/Contracts/RIFIChainBridge.sol,_lockRifi,i:_lockRifi,0.9335767508893414,safe ERC20 wrapper,SafeERC20-style method detected,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::DInterestWithDepositFee,DInterestWithDepositFee,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/DInterestWithDepositFee.sol,setInterestOracle,i:setInterestOracle,0.9335063266495799,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::DInterest,DInterest,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/DInterest.sol,setInterestOracle,i:setInterestOracle,0.9335063266495799,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
train,"DAPP::DAppSCAN-source/contracts/Inspex-Tokens, Farm & Shop/-SpeedStar-Audit-3e39d7acf9c1aa9f3a5511c161c2035ba7d6bc1f::SwapHorse",SwapHorse,"DAppSCAN-source/contracts/Inspex-Tokens, Farm & Shop/-SpeedStar-Audit-3e39d7acf9c1aa9f3a5511c161c2035ba7d6bc1f/contracts/SwapHorse.sol",swapHorses,i:swapHorses,0.933470666544321,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
train,DAPP::DAppSCAN-source/contracts/QuillAudits-AAVE-ParaSwap Adapter/aave-protocol-v2-14e2ab47d95f42ec5ee486f367067e78a7588878::UniswapLiquiditySwapAdapter,UniswapLiquiditySwapAdapter,DAppSCAN-source/contracts/QuillAudits-AAVE-ParaSwap Adapter/aave-protocol-v2-14e2ab47d95f42ec5ee486f367067e78a7588878/contracts/adapters/UniswapLiquiditySwapAdapter.sol,swapAndDeposit,i:swapAndDeposit,0.9315945044511336,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,DAPP::DAppSCAN-source/contracts/QuillAudits-BCUBE Smart Contract/b-cube-ico-13f9f8a991a65f3e0ca60a2078121fdd5a921fb0::Treasury,Treasury,DAppSCAN-source/contracts/QuillAudits-BCUBE Smart Contract/b-cube-ico-13f9f8a991a65f3e0ca60a2078121fdd5a921fb0/contracts/Treasury.sol,devFundShareWithdraw,i:devFundShareWithdraw,0.9311685921060757,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
train,DAPP::DAppSCAN-source/contracts/openzeppelin-Solo_Margin_Protocol/solo-17df84db351d5438e1b7437572722b4f52c8b2b4::Expiry,Expiry,DAppSCAN-source/contracts/openzeppelin-Solo_Margin_Protocol/solo-17df84db351d5438e1b7437572722b4f52c8b2b4/contracts/external/traders/Expiry.sol,getTradeCost,i:getTradeCost,0.9292041587745314,trusted/fixed callee,callee receiver appears fixed/trusted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::Delegate,Delegate,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607/source/delegate/contracts/Delegate.sol,setRuleAndIntent,i:setRuleAndIntent,0.9284123659822094,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
train,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::SwapRouter,SwapRouter,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/swap/SwapRouter.sol,externalSwap,i:externalSwap,0.9275690585347921,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/openzeppelin-Optimism/contracts-18e128343731b9bde23812ce932e24d81440b6b7::mockOVM_CrossDomainMessenger,mockOVM_CrossDomainMessenger,DAppSCAN-source/contracts/openzeppelin-Optimism/contracts-18e128343731b9bde23812ce932e24d81440b6b7/contracts/optimistic-ethereum/mockOVM/bridge/mockOVM_CrossDomainMessenger.sol,relayNextMessage,i:relayNextMessage,0.9273997896162911,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::Core,Core,DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8/contracts/core/Core.sol,allocateTribe,i:allocateTribe,0.9266103449266271,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
train,DAPP::DAppSCAN-source/contracts/openzeppelin-Solo_Margin_Protocol/solo-17df84db351d5438e1b7437572722b4f52c8b2b4::TestCallee,TestCallee,DAppSCAN-source/contracts/openzeppelin-Solo_Margin_Protocol/solo-17df84db351d5438e1b7437572722b4f52c8b2b4/contracts/testing/TestCallee.sol,parseData,i:parseData,0.9266061455648464,possible mislabeled negative,high score without detected safety signal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,DAPP::DAppSCAN-source/contracts/Hacken-Hyksos/hyksos-contracts-audit::HyksosBase,HyksosBase,DAppSCAN-source/contracts/Hacken-Hyksos/hyksos-contracts-audit/HyksosBase.sol,payRewardAccordingToStrategy,i:payRewardAccordingToStrategy,0.9259682225692115,other recurring pattern,no stronger taxonomy signal,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CommunalFarm,CommunalFarm,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/Staking/CommunalFarm.sol,_stakeLocked,i:_stakeLocked,0.9257640581674426,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CommunalFarm_SaddleD4,CommunalFarm_SaddleD4,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/Staking/Variants/CommunalFarm_SaddleD4.sol,_stakeLocked,i:_stakeLocked,0.9257640581674426,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::MasterChef,MasterChef,DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d/contracts/6/protocol/apis/sushi/MasterChef.sol,migrate,i:migrate,0.9250295599511811,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MasterChef,MasterChef,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/apis/sushi/MasterChef.sol,migrate,i:migrate,0.9250294607453313,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
train,DAPP::DAppSCAN-source/contracts/Iosiro-Synthetix Phase 2 Smart Contract Audit/synthetix-fdd4782ebebd7b4892c8a68000f76708d5d1aa7b::FeePool,FeePool,DAppSCAN-source/contracts/Iosiro-Synthetix Phase 2 Smart Contract Audit/synthetix-fdd4782ebebd7b4892c8a68000f76708d5d1aa7b/FeePool.sol,closeCurrentFeePeriod,i:closeCurrentFeePeriod,0.9250064417274092,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90::TestVestingVault,TestVestingVault,DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/test/TestVestingVault.sol,withdraw,i:withdraw,0.9247318970265701,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90::VestingVault,VestingVault,DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/vaults/VestingVault.sol,withdraw,i:withdraw,0.9247318638373545,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::SpookyMasterChef,SpookyMasterChef,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/apis/spooky/SpookyMasterChef.sol,add,i:add,0.9242479026235347,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26::StakefishServicesContractFactory,StakefishServicesContractFactory,DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26/contracts/StakefishServicesContractFactory.sol,createContract,i:createContract,0.9240460600184269,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90::OptimisticRewards,OptimisticRewards,DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/vaults/OptimisticRewards.sol,claim,i:claim,0.9238909804233402,other recurring pattern,no stronger taxonomy signal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90::MerkleRewards,MerkleRewards,DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/libraries/MerkleRewards.sol,claim,i:claim,0.9238909636585936,other recurring pattern,no stronger taxonomy signal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e::Strategy,Strategy,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e/contracts/strategies/Strategy.sol,sweep,i:sweep,0.9238609325590427,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::Actions,Actions,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/actions/Actions.sol,_doWork,i:_doWork,0.9226940994184194,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::veFXSYieldDistributorV4,veFXSYieldDistributorV4,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/Staking/veFXSYieldDistributorV4.sol,notifyRewardAmount,i:notifyRewardAmount,0.9226517940853814,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08::Treasury,Treasury,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08/contracts/treasury/Treasury.sol,removeVaultManager,i:removeVaultManager,0.9225529821103674,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08::AgTokenSideChainMultiBridge,AgTokenSideChainMultiBridge,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08/contracts/agToken/AgTokenSideChainMultiBridge.sol,swapIn,i:swapIn,0.9213816453664276,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::Vesting02,Vesting02,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/rewards/Vesting02.sol,updateVestForDeposit,i:updateVestForDeposit,0.9213520732736409,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08::TokenPolygonUpgradeable,TokenPolygonUpgradeable,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08/contracts/agToken/polygon/TokenPolygonUpgradeable.sol,setUpTreasury,i:setUpTreasury,0.920918382827758,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::FundingMultitoken,FundingMultitoken,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/tokens/FundingMultitoken.sol,_distributeDividends,i:_distributeDividends,0.9206253130038203,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::Vault2,Vault2,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/Vault2.sol,work,i:work,0.9204580201866551,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
