split,graph_id,contract,positive_interaction_count,vulnerable_interaction_ids,vulnerable_function_names,source_spans,vulnerability_types,evidence_pointers,supports_top1_top3_top5_mrr_recall_at_k,missing_source_span_count,missing_evidence_pointer_count
val,DAPP::DAppSCAN-source/contracts/PeckShield-Donut/crossroad-550a8c3c010dc8c1a46ea9191d3841462bd58d82::DjinnAutoBuyer,DjinnAutoBuyer,1,i:buyTokenFromBnb,buyTokenFromBnb,L154-L169,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/PeckShield-Donut/crossroad-550a8c3c010dc8c1a46ea9191d3841462bd58d82/contracts/DjiinAutoBuyer.sol:154-169|DAppSCAN-source/contracts/PeckShield-Donut/crossroad-550a8c3c010dc8c1a46ea9191d3841462bd58d82/contracts/DjiinAutoBuyer.sol:L154-L169,True,0,0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::PoolService,PoolService,1,i:lendCreditAccount,lendCreditAccount,L238 - L258,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/pool/PoolService.sol:238-258|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/pool/PoolService.sol:L238 - L258,True,0,0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::WETHGateway,WETHGateway,3,i:addLiquidityETH|i:openCreditAccountETH|i:repayCreditAccountETH,addLiquidityETH|openCreditAccountETH|repayCreditAccountETH,L98 - L112|L151 - L171|L179 - L199,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/WETHGateway.sol:98-112|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/WETHGateway.sol:L98 - L112|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/WETHGateway.sol:151-171|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/WETHGateway.sol:L151 - L171|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/WETHGateway.sol:179-199|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/WETHGateway.sol:L179 - L199,True,0,0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::CurveV1Adapter,CurveV1Adapter,1,i:exchange,exchange,L49 - L85,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/CurveV1.sol:49-85|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/CurveV1.sol:L49 - L85,True,0,0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::UniswapV3Adapter,UniswapV3Adapter,4,i:exactInputSingle|i:exactInput|i:exactOutputSingle|i:exactOutput,exactInputSingle|exactInput|exactOutputSingle|exactOutput,L52|L106|L153|L210,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol:52-52|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol:L52|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol:106-106|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol:L106|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol:153-153|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol:L153|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol:210-210|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol:L210,True,0,0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::YearnAdapter,YearnAdapter,2,i:withdraw|i:_deposit,withdraw|_deposit,L132|L78,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/YearnV2.sol:132-132|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/YearnV2.sol:L132|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/YearnV2.sol:78-78|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/YearnV2.sol:L78,True,0,0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::UniswapV2Adapter,UniswapV2Adapter,2,i:swapExactTokensForTokens|i:swapTokensForExactTokens,swapExactTokensForTokens|swapTokensForExactTokens,L110|L56,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV2.sol:110-110|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV2.sol:L110|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV2.sol:56-56|DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV2.sol:L56,True,0,0
val,DAPP::DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539::Amp,Amp,1,i:swap,swap,L619,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539/contracts/Amp.sol:619-619|DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539/contracts/Amp.sol:L619,True,0,0
val,FORGE::vfp_00001::AgentImageService,AgentImageService,3,i:requestImage|i:fulfillImage|i:requestRefund,requestImage|fulfillImage|requestRefund,AgentImageService.sol::requestImage#L191|AgentImageService.sol::fulfillImage|AgentImageService.sol::requestRefund#L260,"Front-running / Tx Order (heuristic)|Front-running / Tx Order (SWC-114)|CWE:CWE-435|Reentrancy (SWC-107)|CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",data/FORGE-Curated/flatten/vfp-vuln/vfp_00001.json#3|data/FORGE-Curated/flatten/vfp-vuln/vfp_00001.json#2|data/FORGE-Curated/flatten/vfp-vuln/vfp_00001.json#4,True,0,0
val,DAPP::DAppSCAN-source/contracts/QuillAudits-Lido-WstETH/lido-dao-ea6fa222004b88e6a24b566a51e5b56b0079272d::WstETH,WstETH,2,i:wrap|i:unwrap,wrap|unwrap,L58|L75,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/QuillAudits-Lido-WstETH/lido-dao-ea6fa222004b88e6a24b566a51e5b56b0079272d/contracts/0.6.12/WstETH.sol:58-58|DAppSCAN-source/contracts/QuillAudits-Lido-WstETH/lido-dao-ea6fa222004b88e6a24b566a51e5b56b0079272d/contracts/0.6.12/WstETH.sol:L58|DAppSCAN-source/contracts/QuillAudits-Lido-WstETH/lido-dao-ea6fa222004b88e6a24b566a51e5b56b0079272d/contracts/0.6.12/WstETH.sol:75-75|DAppSCAN-source/contracts/QuillAudits-Lido-WstETH/lido-dao-ea6fa222004b88e6a24b566a51e5b56b0079272d/contracts/0.6.12/WstETH.sol:L75,True,0,0
val,DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::StakingV2,StakingV2,1,i:deposit,deposit,L340-L359,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/exchange/StakingV2.sol:340-359|DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/exchange/StakingV2.sol:L340-L359,True,0,0
test,FORGE::vfp_00029::AntiSandwichHook,AntiSandwichHook,1,i:_beforeSwap,_beforeSwap,AntiSandwichHook.sol::_beforeSwap#98-105|AntiSandwichHook.sol#L76,Front-running / Tx Order (heuristic)|Front-running / Tx Order (SWC-114),data/FORGE-Curated/flatten/vfp-vuln/vfp_00029.json#0,True,0,0
test,FORGE::vfp_00058::LikwidPairPosition,LikwidPairPosition,1,i:removeLiquidity,removeLiquidity,LikwidPairPosition.sol::removeLiquidity#102,Front-running / Tx Order (heuristic)|Front-running / Tx Order (SWC-114),data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#17,True,0,0
test,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,3,i:_margin|i:_executeAddLeverage|i:modify,_margin|_executeAddLeverage|modify,LikwidMarginPosition.sol::_margin#227|LikwidMarginPosition.sol::_executeAddLeverage#303|LikwidMarginPosition.sol::modify#650,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#15|data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#16|data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#19,True,0,0
test,FORGE::vfp_00260::Router_Adapter,Router_Adapter,2,i:relayMessage|i:relayTokens,relayMessage|relayTokens,Router_Adapter.sol#L79-L85|Arbitrum_Adapter.sol#L116-L119|Arbitrum_Adapter.sol#L87-L96,"Reentrancy (SWC-107)|CWE:CWE-362,CWE-691|Reentrancy (SWC-107)",data/FORGE-Curated/flatten/vfp-vuln/vfp_00260.json#3,True,0,0
test,FORGE::vfp_00126::SpokePool,SpokePool,1,i:_setOftMessenger,_setOftMessenger,SpokePool.sol::_setOftMessenger#1739,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",data/FORGE-Curated/flatten/vfp-vuln/vfp_00126.json#2,True,0,0
test,FORGE::vfp_00288::DelegationMetaSwapAdapter,DelegationMetaSwapAdapter,1,i:swapTokens,swapTokens,src/helpers/DelegationMetaSwapAdapter.sol::swapTokens#280-317|src/helpers/DelegationMetaSwapAdapter.sol#481-499|src/helpers/DelegationMetaSwapAdapter.sol::swapTokens#280-297,Front-running / Tx Order (heuristic)|Reentrancy (heuristic)|Front-running / Tx Order (SWC-114)|Reentrancy (SWC-107),data/FORGE-Curated/flatten/vfp-vuln/vfp_00288.json#2|data/FORGE-Curated/flatten/vfp-vuln/vfp_00288.json#3,True,0,0
test,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::BuybackBooToken,BuybackBooToken,1,i:buyback,buyback,L66,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/utils/BuybackBooToken.sol:66-66|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/utils/BuybackBooToken.sol:L66,True,0,0
test,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyUtils,StrategyUtils,2,i:getAmountOut|i:getTokenInTo,getAmountOut|getTokenInTo,L345|L395,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:345-345|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:L345|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:395-395|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol:L395,True,0,0
test,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::StrategyMDex,StrategyMDex,1,i:updatePool,updatePool,L241,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyMDex.sol:241-241|DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyMDex.sol:L241,True,0,0
test,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,1,i:claimReward,claimReward,L269-293,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee/hardhat/contracts/PowerBombAvaxCurve.sol:269-269|DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee/hardhat/contracts/PowerBombAvaxCurve.sol:L269-293,True,0,0
test,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::SkyRewardPool,SkyRewardPool,1,i:withdraw,withdraw,L217-L234,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd/contracts/distribution/SkyRewardPool.sol:217-234|DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd/contracts/distribution/SkyRewardPool.sol:L217-L234,True,0,0
test,DAPP::DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629::MasterChef,MasterChef,2,i:deposit|i:emergencyWithdraw,deposit|emergencyWithdraw,L262|L311,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:262-262|DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:L262|DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:311-311|DAppSCAN-source/contracts/ImmuneBytes-Bird Money(MasterChef)-Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:L311,True,0,0
test,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::RobotLiabilityLib,RobotLiabilityLib,1,i:finalize,finalize,L104,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/RobotLiabilityLib.sol:104-104|DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/RobotLiabilityLib.sol:L104,True,0,0
test,DAPP::DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498::LighthouseLib,LighthouseLib,1,i:withdraw,withdraw,L24,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/LighthouseLib.sol:24-24|DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/LighthouseLib.sol:L24,True,0,0
test,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,ImpossibleWrappedToken,1,i:deposit,deposit,L53-61|L65-73,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:53-53|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:65-65|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:L53-61|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:L65-73,True,0,0
test,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0::ElementBridge,ElementBridge,1,i:convert,convert,L463,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0/src/bridges/element/ElementBridge.sol:463-463|DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0/src/bridges/element/ElementBridge.sol:L463,True,0,0
test,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::DYTokenERC20,DYTokenERC20,1,i:depositTo,depositTo,L29-L57,Front-running / Tx Order (SWC-114)|SWC-114-Transaction Order Dependence,DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80/contracts/DYTokenERC20.sol:29-57|DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80/contracts/DYTokenERC20.sol:L29-L57,True,0,0
test,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::Exchange,Exchange,1,i:convertFundsFromInput,convertFundsFromInput,L80-90,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857/contracts/Exchange.sol:80-80|DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857/contracts/Exchange.sol:L80-90,True,0,0
test,DAPP::DAppSCAN-source/contracts/ImmuneBytes-Bird Money-Final Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629::MasterChef,MasterChef,1,i:withdraw,withdraw,L287-306,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/ImmuneBytes-Bird Money-Final Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:287-287|DAppSCAN-source/contracts/ImmuneBytes-Bird Money-Final Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol:L287-306,True,0,0
test,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,PRA,1,i:lock,lock,L66 - L80,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d/contracts/PRA.sol:66-80|DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d/contracts/PRA.sol:L66 - L80,True,0,0
test,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactoryV2",MintingFactoryV2,1,i:mintBatchEdition,mintBatchEdition,L93 - L112,Reentrancy (SWC-107)|SWC-107-Reentrancy,"DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607/contracts/minter/MintingFactoryV2.sol:93-112|DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607/contracts/minter/MintingFactoryV2.sol:L93 - L112",True,0,0
test,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYTokenLocker,MTGYTokenLocker,1,i:withdrawLockedTokens,withdrawLockedTokens,L126,Reentrancy (SWC-107)|SWC-107-Reentrancy,DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGTokenLocker.sol:126-126|DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGTokenLocker.sol:L126,True,0,0
test,DAPP::DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0::LidoBridge,LidoBridge,1,i:wrapETH,wrapETH,L115,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0/src/bridges/lido/LidoBridge.sol:115-115|DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0/src/bridges/lido/LidoBridge.sol:L115,True,0,0
test,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Matic,Matic,2,i:_stake|i:_withdraw,_stake|_withdraw,L94|L148,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62/contracts/tenderizer/integrations/matic/Matic.sol:94-94|DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62/contracts/tenderizer/integrations/matic/Matic.sol:L94|DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62/contracts/tenderizer/integrations/matic/Matic.sol:148-148|DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62/contracts/tenderizer/integrations/matic/Matic.sol:L148,True,0,0
test,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Livepeer,Livepeer,2,i:_withdraw|i:_claimSecondaryRewards,_withdraw|_claimSecondaryRewards,L122|L162 - L164,Unchecked Call Return (SWC-104)|SWC-104-Unchecked Call Return Value,DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62/contracts/tenderizer/integrations/livepeer/Livepeer.sol:122-122|DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62/contracts/tenderizer/integrations/livepeer/Livepeer.sol:L122|DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62/contracts/tenderizer/integrations/livepeer/Livepeer.sol:162-164|DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62/contracts/tenderizer/integrations/livepeer/Livepeer.sol:L162 - L164,True,0,0
