review_priority,contract_id,source_path,function_name,source_span,predicted_score,current_label,vulnerability_type,detected_safety_features,external_call_line,state_update_line,modifier_guard_evidence,code_snippet,interaction_id,category,evidence,safety_feature_count
top50_most_ambiguous|top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::DynamicLiquidTokenConverterFactory,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/DynamicLiquidTokenConverterFactory.sol,createConverter,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquid-token/DynamicLiquidTokenConverterFactory.sol#L94-L137,0.41885471933446444,0,,require_assert_guard_before_call|callee_user_controlled,L25: address(converter).transfer(msg.value);,"L17: DynamicLiquidTokenConverter converter = new DynamicLiquidTokenConverter(IDSToken(address(_anchor)), _registry, _maxConversionFee);","L19: require(_reserveToken == ETH_RESERVE_ADDRESS ? msg.value == _reserveBalance : msg.value == 0, ""ERR_ETH_AMOUNT_MISMATCH"");","20: \n21:         converter.addReserve(_reserveToken, _reserveWeight);\n22: \n23:         if (_reserveBalance > 0)\n24:           if (_reserveToken == ETH_RESERVE_ADDRESS)\n25:               address(converter).transfer(msg.value);\n26:           else\n27:               safeTransferFrom(_reserveToken, msg.sender, address(converter), _reserveBalance);\n28: \n29:         converter.setMinimumWeight(_minimumWeight);\n30:         converter.setStepWeight(_stepWeight);\n31:         converter.setMarketCapThreshold(_marketCapThreshold);\n32: \n33:         if (_anchor.owner() != address(this))",i:createConverter,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::PoolTokensContainer,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquidity-pool-v2/PoolTokensContainer.sol,createToken,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/types/liquidity-pool-v2/PoolTokensContainer.sol#L53-L63,0.41623921665289804,0,,require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,,"L5: string memory poolName = concatStrDigit(name, uint8(_poolTokens.length + 1));","L3: require(_poolTokens.length < MAX_POOL_TOKENS, ""ERR_MAX_LIMIT_REACHED"");","1: function createToken() external override ownerOnly returns (IDSToken) {\n2:         // verify that the max limit wasn't reached\n3:         require(_poolTokens.length < MAX_POOL_TOKENS, ""ERR_MAX_LIMIT_REACHED"");\n4: \n5:         string memory poolName = concatStrDigit(name, uint8(_poolTokens.length + 1));\n6:         string memory poolSymbol = concatStrDigit(symbol, uint8(_poolTokens.length + 1));\n7: \n8:         DSToken token = new DSToken(poolName, poolSymbol, decimals);\n9:         _poolTokens.push(token);\n10:         return token;\n11:     }",i:createToken,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::ConverterUpgrader,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/ConverterUpgrader.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/converter/ConverterUpgrader.sol#L56-L74,0.406805591464697,0,,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",i:updateRegistry,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,6
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::ConversionPathFinder,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/ConversionPathFinder.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/ConversionPathFinder.sol#L56-L74,0.3701603693300336,0,,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",i:updateRegistry,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
top50_most_ambiguous|top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539::CollateralPoolPartitionValidator,DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539/contracts/partitions/CollateralPoolPartitionValidator.sol,tokensToPartitionToValidate,DAppSCAN-source/contracts/consensys-Amp/amp-token-contracts-6871b6c64c712835b332e515cc553308dcbbc539/contracts/partitions/CollateralPoolPartitionValidator.sol#L66-L88,0.36622032033642593,0,,require_assert_guard_before_call|contract_inheritance_modifier_summary,,,"L11: require(msg.sender == address(amp), ""Hook must be called by amp"");","1: function tokensToPartitionToValidate(\n2:         bytes4, /* functionSig */\n3:         bytes32 _toPartition,\n4:         address, /* operator */\n5:         address, /* from */\n6:         address _to,\n7:         uint256, /* value */\n8:         bytes calldata, /* _data */\n9:         bytes calldata /* operatorData */\n10:     ) external override {\n11:         require(msg.sender == address(amp), ""Hook must be called by amp"");\n12: \n13:         (, , address toPartitionOwner) = _splitPartition(_toPartition);\n14: ",i:tokensToPartitionToValidate,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
top50_most_ambiguous|top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b::TokenFactory,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/test/TokenFactory.sol,getTokens,DAppSCAN-source/contracts/Runtime_Vеrification-ElementFinance/elf-contracts-637c6f959315cbb11a164555e588520c7d89122b/contracts/balancer-core-v2/test/TokenFactory.sol#L38-L47,0.35266327059069996,0,,require_assert_guard_before_call|callee_user_controlled,,L4: address[] memory token = new address[](end - start);,"L2: require((end >= start) && (end - start) <= _tokens.length(), ""OUT_OF_BOUNDS"");","1: function getTokens(uint256 start, uint256 end) external view returns (address[] memory) {\n2:         require((end >= start) && (end - start) <= _tokens.length(), ""OUT_OF_BOUNDS"");\n3: \n4:         address[] memory token = new address[](end - start);\n5:         for (uint256 i = 0; i < token.length; ++i) {\n6:             token[i] = _tokens.at(i + start);\n7:         }\n8: \n9:         return token;\n10:     }",i:getTokens,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::BancorX,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/bancorx/BancorX.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/bancorx/BancorX.sol#L56-L74,0.34376081894243254,0,,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",i:updateRegistry,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
top50_most_ambiguous|top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::WGFT,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/WGFT.sol,transferFrom,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/WGFT.sol#L130-L155,0.3201764217856431,0,,require_assert_guard_before_call|callee_user_controlled,,L19: IERC223Receiving receiver = IERC223Receiving(to_);,L10: revert();,"1: function transferFrom(\n2:         address from_,\n3:         address to_,\n4:         uint256 amount_,\n5:         bytes memory data_\n6:     ) public transfersAllowed returns (bool success) {\n7:         // Alerts the token _controller of the transfer\n8:         if (isContract(_controller)) {\n9:             if (!ITokenController(_controller).onTransfer(from_, to_, amount_))\n10:                 revert();\n11:         }\n12: \n13:         require(\n14:             super.transferFrom(from_, to_, amount_),",i:transferFrom,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::ACLTrait,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ACLTrait.sol,pause,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ACLTrait.sol#L34-L40,0.3086289491124546,0,,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary,,,L2: require( | function pause() external,"1: function pause() external {\n2:         require(\n3:             _acl.isPausableAdmin(msg.sender),\n4:             Errors.ACL_CALLER_NOT_PAUSABLE_ADMIN\n5:         ); // T:[ACLT-1]\n6:         _pause();\n7:     }",i:pause,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a::ContractsRegister,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ContractsRegister.sol,pause,DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ContractsRegister.sol#L34-L40,0.3086289491124546,0,,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary,,,L2: require( | function pause() external,"1: function pause() external {\n2:         require(\n3:             _acl.isPausableAdmin(msg.sender),\n4:             Errors.ACL_CALLER_NOT_PAUSABLE_ADMIN\n5:         ); // T:[ACLT-1]\n6:         _pause();\n7:     }",i:pause,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::ContractRegistryClient,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/utility/ContractRegistryClient.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/utility/ContractRegistryClient.sol#L56-L74,0.2917815631507048,0,,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",i:updateRegistry,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::TestContractRegistryClient,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestContractRegistryClient.sol,updateRegistry,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestContractRegistryClient.sol#L56-L74,0.2917174572722561,0,,state_update_after_external_call|require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,L6: IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));,"L3: require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED""); | function updateRegistry() public","1: function updateRegistry() public {\n2:         // verify that this function is permitted\n3:         require(msg.sender == owner || !onlyOwnerCanUpdateRegistry, ""ERR_ACCESS_DENIED"");\n4: \n5:         // get the new contract-registry\n6:         IContractRegistry newRegistry = IContractRegistry(addressOf(CONTRACT_REGISTRY));\n7: \n8:         // verify that the new contract-registry is different and not zero\n9:         require(newRegistry != registry && address(newRegistry) != address(0), ""ERR_INVALID_REGISTRY"");\n10: \n11:         // verify that the new contract-registry is pointing to a non-zero contract-registry\n12:         require(newRegistry.addressOf(CONTRACT_REGISTRY) != address(0), ""ERR_INVALID_REGISTRY"");\n13: \n14:         // save a backup of the current contract-registry before replacing it",i:updateRegistry,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,5
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::AlianaOwnership,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/aliana/AlianaOwnership.sol,setGeneScienceAddress,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/aliana/AlianaOwnership.sol#L42-L47,0.2862525460227646,0,,state_update_after_external_call|require_assert_guard_before_call|callee_user_controlled,,L5: geneScience = _address;,"L2: require(_address.isGeneScience(), ""Aliana: not gene"");","1: function setGeneScienceAddress(IGeneScience _address) public onlyCEO {\n2:         require(_address.isGeneScience(), ""Aliana: not gene"");\n3: \n4:         // Set the new contract address\n5:         geneScience = _address;\n6:     }",i:setGeneScienceAddress,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5::AlianaBase,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/aliana/AlianaBase.sol,setGeneScienceAddress,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/aliana/AlianaBase.sol#L42-L47,0.2862525460227646,0,,state_update_after_external_call|require_assert_guard_before_call|callee_user_controlled,,L5: geneScience = _address;,"L2: require(_address.isGeneScience(), ""Aliana: not gene"");","1: function setGeneScienceAddress(IGeneScience _address) public onlyCEO {\n2:         require(_address.isGeneScience(), ""Aliana: not gene"");\n3: \n4:         // Set the new contract address\n5:         geneScience = _address;\n6:     }",i:setGeneScienceAddress,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0::Vault,DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/Vault.sol,removeStrategy,DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/Vault.sol#L133-L166,0.26816200417826724,0,,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,,L6: uint256 strategyIndex = allStrategies.length;,"L2: require(strategies[_addr].isSupported, ""Strategy not added""); | function removeStrategy(address _addr) external onlyGovernor","1: function removeStrategy(address _addr) external onlyGovernor {\n2:         require(strategies[_addr].isSupported, ""Strategy not added"");\n3: \n4:         // Initialize strategyIndex with out of bounds result so function will\n5:         // revert if no valid index found\n6:         uint256 strategyIndex = allStrategies.length;\n7:         for (uint256 i = 0; i < allStrategies.length; i++) {\n8:             if (allStrategies[i] == _addr) {\n9:                 strategyIndex = i;\n10:                 break;\n11:             }\n12:         }\n13: \n14:         if (strategyIndex < allStrategies.length) {",i:removeStrategy,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa::ChessSchedule,DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa/contracts/governance/ChessSchedule.sol,mint,DAppSCAN-source/contracts/PeckShield-Tranchessv1.0/contract-core-5ac3d997da3ef37b0135565a11c5ebcc519862aa/contracts/governance/ChessSchedule.sol#L120-L124,0.2512511129142271,0,,state_update_after_external_call|require_assert_guard_before_call|contract_inheritance_modifier_summary,"L3: chess.transfer(account, amount);",L4: minted = minted.add(amount);,"L2: require(minted.add(amount) <= availableSupply(), ""Exceeds allowable mint amount"");","1: function mint(address account, uint256 amount) external override onlyMinter {\n2:         require(minted.add(amount) <= availableSupply(), ""Exceeds allowable mint amount"");\n3:         chess.transfer(account, amount);\n4:         minted = minted.add(amount);\n5:     }",i:mint,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df::ChessSchedule,DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/governance/ChessSchedule.sol,mint,DAppSCAN-source/contracts/PeckShield-TranchessV1.1/contract-core-68a86350313c1cb9e5467e791d3e9efaf228a0df/contracts/governance/ChessSchedule.sol#L122-L126,0.21608825956743266,0,,state_update_after_external_call|require_assert_guard_before_call|safe_erc20_wrapper|contract_inheritance_modifier_summary,"L3: chess.safeTransfer(account, amount);",L4: minted = minted.add(amount);,"L2: require(minted.add(amount) <= availableSupply(), ""Exceeds allowable mint amount"");","1: function mint(address account, uint256 amount) external override onlyMinter {\n2:         require(minted.add(amount) <= availableSupply(), ""Exceeds allowable mint amount"");\n3:         chess.safeTransfer(account, amount);\n4:         minted = minted.add(amount);\n5:     }",i:mint,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,4
top50_most_ambiguous,DAPP::DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc::TestReentrancyGuard,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestReentrancyGuard.sol,run,DAppSCAN-source/contracts/consensys-Zer0_zBanc/zBanc-48da0ac1eebbe31a74742f1ae4281b156f03a4bc/solidity/contracts/helpers/TestReentrancyGuard.sol#L54-L58,0.21229441889177741,0,,state_update_before_external_call|nonreentrant_modifier|contract_modifier_access_summary,,L2: calls++;,nonReentrant/modifier,1: function run() private {\n2:         calls++;\n3: \n4:         TestReentrancyGuardAttacker(msg.sender).callback();\n5:     },i:run,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,3
top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::CompSupply,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompSupply.sol,_supply,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompSupply.sol#L57-L96,0.1820234796498946,0,,require_assert_guard_before_call|callee_user_controlled,,L7: address tokenAddr = getUnderlyingAddr(_cTokenAddr);,"L26: require(ICToken(_cTokenAddr).mint(_amount) == 0, ERR_COMP_SUPPLY_FAILED);","1: function _supply(\n2:         address _cTokenAddr,\n3:         uint256 _amount,\n4:         address _from,\n5:         bool _enableAsColl\n6:     ) internal returns (uint256) {\n7:         address tokenAddr = getUnderlyingAddr(_cTokenAddr);\n8: \n9:         // if amount type(uint256).max, pull current proxy balance\n10:         if (_amount == type(uint256).max) {\n11:             _amount = tokenAddr.getBalance(address(this));\n12:         }\n13: \n14:         // pull the tokens _from to the proxy",i:_supply,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::CompWithdraw,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompWithdraw.sol,_withdraw,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompWithdraw.sol#L56-L98,0.17257646670617918,0,,require_assert_guard_before_call|callee_user_controlled,,L6: address tokenAddr = getUnderlyingAddr(_cTokenAddr);,"L18: require(ICToken(_cTokenAddr).redeem(_amount) == 0, ERR_COMP_REDEEM);","1: function _withdraw(\n2:         address _cTokenAddr,\n3:         uint256 _amount,\n4:         address _to\n5:     ) internal returns (uint256) {\n6:         address tokenAddr = getUnderlyingAddr(_cTokenAddr);\n7: \n8:         // because comp returns native eth we need to check the balance of that\n9:         if (tokenAddr == TokenUtils.WETH_ADDR) {\n10:             tokenAddr = TokenUtils.ETH_ADDR;\n11:         }\n12: \n13:         uint256 tokenBalanceBefore = tokenAddr.getBalance(address(this));\n14: ",i:_withdraw,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
top50_weak_or_no_safety,DAPP::DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919::CompBorrow,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompBorrow.sol,_borrow,DAppSCAN-source/contracts/consensys-DeFi_Saver/defisaver-v3-contracts-cb29669a84c2d6fffaf2231c0938eb407c060919/contracts/actions/compound/CompBorrow.sol#L55-L77,0.14879218527415547,0,,require_assert_guard_before_call|callee_user_controlled,,L6: address tokenAddr = getUnderlyingAddr(_cTokenAddr);,"L11: require(ICToken(_cTokenAddr).borrow(_amount) == 0, ERR_COMP_BORROW);","1: function _borrow(\n2:         address _cTokenAddr,\n3:         uint256 _amount,\n4:         address _to\n5:     ) internal returns (uint256) {\n6:         address tokenAddr = getUnderlyingAddr(_cTokenAddr);\n7: \n8:         // if the tokens are borrowed we need to enter the market\n9:         enterMarket(_cTokenAddr);\n10: \n11:         require(ICToken(_cTokenAddr).borrow(_amount) == 0, ERR_COMP_BORROW);\n12: \n13:         // always return WETH, never native Eth\n14:         if (tokenAddr == TokenUtils.WETH_ADDR) {",i:_borrow,protected reentrancy-like pattern,external call plus guard/modifier/state-update signal,2
