model,seed,error_type,probability,threshold,graph_id,contract,function,node_id,label,pred,vulnerability_type,scope,external_methods,external_call_count,state_var_count,evidence_pointer
Current HyperVul,42,false_positive,0.9498501420021057,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,unstakeTokens,i:unstakeTokens,0,1,,,transferFrom|transfer|sub,3,6,
Current HyperVul,42,false_positive,0.9496572017669678,0.914,DAPP::DAppSCAN-source/contracts/consensys-The_LAO/moloch-4bc443f4dad60279b47978fc6987bb978d3dfc58::GnosisSafe,GnosisSafe,checkSignatures,i:checkSignatures,0,1,,,isValidSignature,1,5,
Current HyperVul,42,false_positive,0.9489128589630127,0.914,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Audius,Audius,_stake,i:_stake,0,1,,,getAmount|approve|delegateStake,3,4,
Current HyperVul,42,false_positive,0.9478998780250549,0.914,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,handleSecondarySaleFunds,i:handleSecondarySaleFunds,0,1,,,call|call|call,3,3,
Current HyperVul,42,false_positive,0.9444414377212524,0.914,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,_deposit,i:_deposit,0,1,,,LendParams|unlock,2,3,
Current HyperVul,42,false_positive,0.9443780183792114,0.914,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,TenBankHall,withdrawLPToken,i:withdrawLPToken,0,1,,,withdrawLPToken,1,1,
Current HyperVul,42,false_positive,0.9443004727363586,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGDividendDistributor,OKLGDividendDistributor,depositDividends,i:depositDividends,0,1,,,call|balanceOf|transferFrom|sub|balanceOf|balanceOf|swapExactETHForTokensSupportingFeeOnTransferTokens|sub|balanceOf|div,10,8,
Current HyperVul,42,false_positive,0.9427095055580139,0.914,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3UpgradableCollectorOnlyMarketplace",KODAV3UpgradableCollectorOnlyMarketplace,_handleMint,i:_handleMint,0,1,,,facilitateNextPrimarySale|safeTransferFrom,2,1,
Current HyperVul,42,false_positive,0.9425285458564758,0.914,DAPP::DAppSCAN-source/contracts/PeckShield-Duet/duet-collateral-contracts-92452dad092d6b5f76713484e30159b5fa75ea80::StrategyForPancakeLP,StrategyForPancakeLP,doHarvest,i:doHarvest,0,1,,,balanceOf|swapExactTokensForTokens|swapExactTokensForTokens|balanceOf|balanceOf|addLiquidity|deposit,7,9,
Current HyperVul,42,false_positive,0.9412761926651001,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::StabilityPool,StabilityPool,_sendLUSDtoStabilityPool,i:_sendLUSDtoStabilityPool,0,1,,,sendToPool,1,2,
Current HyperVul,42,false_positive,0.9404640197753906,0.914,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,_facilitateSecondarySale,i:_facilitateSecondarySale,0,1,,,royaltyInfo|safeTransferFrom,2,1,
Current HyperVul,42,false_positive,0.9390544295310974,0.914,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::TestAutoFarmCompoundingStrategyToken,TestAutoFarmCompoundingStrategyToken,test01Part3,i:test01Part3,0,1,,,pool_token|_getBalance|calcAmountFromShares|withdraw|_getBalance|_getBalance,6,1,
Current HyperVul,42,false_positive,0.9375497102737427,0.914,FORGE::vfp_00126::HubPool,HubPool,claimProtocolFeesCaptured,i:claimProtocolFeesCaptured,0,1,,,safeTransfer,1,2,
Current HyperVul,42,false_positive,0.9373624324798584,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,stakeTokens,i:stakeTokens,0,1,,,transferFrom|balanceOf|transferFrom|sub|balanceOf|add|div|mul|push,9,4,
Current HyperVul,42,false_positive,0.9358002543449402,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,addPlot,i:addPlot,0,1,,,call|transferFrom,2,3,
Current HyperVul,42,false_positive,0.9355911016464233,0.914,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,exactOutput,i:exactOutput,0,1,,,SwapParams|unlock,2,2,
Current HyperVul,42,false_positive,0.9350617527961731,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,TroveManager,_getTotalsFromLiquidateTrovesSequence_RecoveryMode,i:_getTotalsFromLiquidateTrovesSequence_RecoveryMode,0,1,,,add|getLUSDDebt|getLUSDDebt|add|getETH|getETH|getLast|_computeCR|sub|sub|sub|sub,12,4,
Current HyperVul,42,false_positive,0.9350484609603882,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGRewards,OKLGRewards,claimETHRewards,i:claimETHRewards,0,1,,,balanceOf|call,2,2,
Current HyperVul,42,false_positive,0.9347206950187683,0.914,FORGE::vfp_00126::HubPool,HubPool,proposeRootBundle,i:proposeRootBundle,0,1,,,safeTransferFrom,1,4,
Current HyperVul,42,false_positive,0.9342391490936279,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,TroveManager,liquidateTroves,i:liquidateTroves,0,1,,,getPrice|getTotalLUSDDeposits|offset|add|sub|sub|sub,7,2,
Current HyperVul,42,false_positive,0.932203471660614,0.914,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,exactInput,i:exactInput,0,1,,,SwapParams|unlock,2,2,
Current HyperVul,42,false_positive,0.9317547678947449,0.914,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,TenBankHall,liquidation,i:liquidation,0,1,,,getBaseToken|safeTransferFrom|liquidation,3,1,
Current HyperVul,42,false_positive,0.9298647046089172,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,TroveManager,_getTotalFromBatchLiquidate_RecoveryMode,i:_getTotalFromBatchLiquidate_RecoveryMode,0,1,,,add|getLUSDDebt|getLUSDDebt|add|getETH|getETH|_computeCR|sub|sub|sub|sub,11,3,
Current HyperVul,42,false_positive,0.9295976161956787,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::StabilityPool,StabilityPool,_sendETHGainToDepositor,i:_sendETHGainToDepositor,0,1,,,call,1,1,
Current HyperVul,42,false_positive,0.9283205270767212,0.914,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactory",MintingFactory,mintBatchEditionAndComposeERC20s,i:mintBatchEditionAndComposeERC20s,0,1,,,isVerifiedArtist|mintBatchEditionAndComposeERC20s,2,2,
Current HyperVul,42,false_positive,0.9281654357910156,0.914,FORGE::vfp_00058::LikwidLendPosition,LikwidLendPosition,withdraw,i:withdraw,0,1,,,LendParams|unlock,2,3,
Current HyperVul,42,false_positive,0.9280933737754822,0.914,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactory",MintingFactory,mintToken,i:mintToken,0,1,,,isVerifiedArtist|mintBatchEdition,2,2,
Current HyperVul,42,false_positive,0.9279584288597107,0.914,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Boardroom,Boardroom,allocateSeigniorage,i:allocateSeigniorage,0,1,,,push|safeTransferFrom,2,2,
Current HyperVul,42,false_positive,0.9263989329338074,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::LQTYStaking,LQTYStaking,stake,i:stake,0,1,,,sendToLQTYStaking|transfer,2,4,
Current HyperVul,42,false_positive,0.925640344619751,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::EchidnaProxy,EchidnaProxy,withdrawLUSDPrx,i:withdrawLUSDPrx,0,1,,,withdrawLUSD,1,1,
Current HyperVul,42,false_positive,0.9255649447441101,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::KetherNFTLoaner,KetherNFTLoaner,loanPlot,i:loanPlot,0,1,,,call|call,2,3,
Current HyperVul,42,false_positive,0.9253432154655457,0.914,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve33,PowerBombAvaxCurve33,_deposit,i:_deposit,0,1,,,balanceOf|safeTransferFrom|add_liquidity|deposit,4,10,
Current HyperVul,42,false_positive,0.9253402352333069,0.914,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,_deposit,i:_deposit,0,1,,,balanceOf|safeTransferFrom|add_liquidity|deposit,4,10,
Current HyperVul,42,false_positive,0.9253254532814026,0.914,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,rejectTokenBid,i:rejectTokenBid,0,1,,,ownerOf,1,2,
Current HyperVul,42,false_positive,0.9252022504806519,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGAffiliate,OKLGAffiliate,pay,i:pay,0,1,,,call|call,2,3,
Current HyperVul,42,false_positive,0.9252022504806519,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGBuybot,OKLGBuybot,pay,i:pay,0,1,,,call|call,2,3,
Current HyperVul,42,false_positive,0.9251400828361511,0.914,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::KODAV3SecondaryMarketplace",KODAV3SecondaryMarketplace,_placeTokenBidFor,i:_placeTokenBidFor,0,1,,,ownerOf,1,3,
Current HyperVul,42,false_positive,0.9251241683959961,0.914,DAPP::DAppSCAN-source/contracts/PeckShield-DarkCrypto/darkcrypto-contracts-fee5be8d36459aebed2b84e6493875b3dc0366fd::Treasury,Treasury,initialize,i:initialize,0,1,,,balanceOf,1,23,
Current HyperVul,42,false_positive,0.9250078201293945,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,TroveManager,_getTotalsFromBatchLiquidate_NormalMode,i:_getTotalsFromBatchLiquidate_NormalMode,0,1,,,sub,1,1,
Current HyperVul,42,false_positive,0.9238400459289551,0.914,FORGE::vfp_00260::Arbitrum_Adapter,Arbitrum_Adapter,relayTokens,i:relayTokens,0,1,,,getGateway|safeIncreaseAllowance|outboundTransfer|outboundTransferCustomRefund,4,6,
Current HyperVul,42,false_positive,0.9237495064735413,0.914,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::CollabFundsReceiver",CollabFundsReceiver,drain,i:drain,0,1,,,call|call,2,6,
Current HyperVul,42,false_positive,0.9235976338386536,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLGFaaSToken,OKLGFaaSToken,emergencyUnstake,i:emergencyUnstake,0,1,,,transferFrom|transfer,2,5,
Current HyperVul,42,false_positive,0.9235495328903198,0.914,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve33,PowerBombAvaxCurve33,_harvest,i:_harvest,0,1,,,claim_rewards|balanceOf|balanceOf|balanceOf|withdraw|call|safeTransfer,7,8,
Current HyperVul,42,false_positive,0.9232439994812012,0.914,FORGE::vfp_00126::HubPool,HubPool,disputeRootBundle,i:disputeRootBundle,0,1,,,safeIncreaseAllowance|requestAndProposePriceFor|safeApprove|safeTransferFrom|safeIncreaseAllowance|disputePriceFor,6,5,
Current HyperVul,42,false_positive,0.9231529831886292,0.914,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDa,SafeBoxFilDa,updatetoken,i:updatetoken,0,1,,,balanceOf|claimComp|balanceOf|transfer|mintRewards|balanceOf|claimComp|balanceOf|transfer|mintRewards,10,8,
Current HyperVul,42,false_positive,0.9230537414550781,0.914,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::SafeBoxFilDaETH,SafeBoxFilDaETH,updatetoken,i:updatetoken,0,1,,,balanceOf|claimComp|balanceOf|transfer|mintRewards|balanceOf|claimComp|balanceOf|transfer|mintRewards,10,8,
Current HyperVul,42,false_positive,0.9229889512062073,0.914,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::TestAutoFarmCompoundingStrategyToken,TestAutoFarmCompoundingStrategyToken,test01Part2,i:test01Part2,0,1,,,pool_token|_getBalance|calcSharesFromAmount|_approveFunds|deposit|_getBalance|_getBalance,7,1,
Current HyperVul,42,false_positive,0.9229065775871277,0.914,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactory",MintingFactory,mintBatchEdition,i:mintBatchEdition,0,1,,,isVerifiedArtist|mintBatchEdition,2,2,
Current HyperVul,42,false_positive,0.9225940704345703,0.914,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombFtmCurveGeist,PowerBombFtmCurveGeist,withdraw,i:withdraw,0,1,,,withdraw|remove_liquidity_one_coin|balanceOf|safeTransfer,4,9,
Current HyperVul,42,false_positive,0.9214251041412354,0.914,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombOneCurve,PowerBombOneCurve,_deposit,i:_deposit,0,1,,,balanceOf|safeTransferFrom|add_liquidity|deposit,4,10,
Current HyperVul,42,false_positive,0.9211254119873047,0.914,"DAPP::DAppSCAN-source/contracts/Coinfabrik-MintingFactoryV2, BaseUpgradableMarketplace & KODAV3UpgradableGatedMarketplace/known-origin-contracts-v3-d592c5f4fa4e0b6fc65a1fce43e302706aedf607::MintingFactory",MintingFactory,mintConsecutiveBatchEdition,i:mintConsecutiveBatchEdition,0,1,,,isVerifiedArtist|mintConsecutiveBatchEdition,2,2,
Current HyperVul,42,false_positive,0.9207513928413391,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::TroveManager,TroveManager,batchLiquidateTroves,i:batchLiquidateTroves,0,1,,,getPrice|getTotalLUSDDeposits|offset|add|sub|sub|sub,7,2,
Current HyperVul,42,false_positive,0.9207160472869873,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::OKLG,OKLG,_buyBackTokens,i:_buyBackTokens,0,1,,,WETH|swapExactETHForTokensSupportingFeeOnTransferTokens,2,3,
Current HyperVul,42,false_positive,0.9206759333610535,0.914,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Audius,Audius,_unstake,i:_unstake,0,1,,,unlock,1,2,
Current HyperVul,42,false_positive,0.9206759333610535,0.914,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::Graph,Graph,_unstake,i:_unstake,0,1,,,unlock,1,2,
Current HyperVul,42,false_positive,0.919261634349823,0.914,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::BondData,BondData,withdrawPawn,i:withdrawPawn,0,1,,,withdrawPawnCb|MonitorEventCallback|balanceOf,3,4,
Current HyperVul,42,false_positive,0.9191282987594604,0.914,DAPP::DAppSCAN-source/contracts/Hacken-Tenderize/tender-core-1fd606141625171fe792045ae9233890262d2d62::TestSwapReturnValues,TestSwapReturnValues,test_removeLiquidity,i:test_removeLiquidity,0,1,,,balanceOf|getToken0|balanceOf|getToken1|removeLiquidity|balanceOf|getToken0|balanceOf|getToken1,9,3,
Current HyperVul,42,false_positive,0.9187051653862,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::LQTYStaking,LQTYStaking,unstake,i:unstake,0,1,,,_min|transfer|transfer,3,4,
Current HyperVul,42,false_positive,0.9186546802520752,0.914,FORGE::vfp_00126::SpokePool,SpokePool,executeSlowRelayLeaf,i:executeSlowRelayLeaf,0,1,,,toAddress,1,2,
Current HyperVul,42,false_positive,0.9181863069534302,0.914,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-Liquity/dev-f0df3efa5a5f05b205752184cfce107c5bd6e06c::EchidnaProxy,EchidnaProxy,withdrawCollPrx,i:withdrawCollPrx,0,1,,,withdrawColl,1,1,
Current HyperVul,42,false_positive,0.9164648652076721,0.914,DAPP::DAppSCAN-source/contracts/Hacken-Powerbomb-V1/powerbomb-lite-0f86ff1eecdd723be733a9b33ff4ffa3bbdadcee::PowerBombAvaxCurve,PowerBombAvaxCurve,_harvest,i:_harvest,0,1,,,balanceOf|balanceOf|claim_rewards|balanceOf|balanceOf|withdraw|call|getRewardsBalance|claimRewards|safeTransfer|deposit|balanceOf,12,13,
Current HyperVul,42,false_positive,0.914995551109314,0.914,DAPP::DAppSCAN-source/contracts/consensys-GrowthDeFi WHEAT/wheat-v1-core-8360ac0a537589bb974e8a5a169bb3e7c95d2857::TestAutoFarmCompoundingStrategyToken,TestAutoFarmCompoundingStrategyToken,test01Part1,i:test01Part1,0,1,,,pool_token|coins|_getBalance|_getBalance|_approveFunds|deposit|_getBalance|_approveFunds|add_liquidity|_getBalance|_getBalance|_getBalance,12,1,
Current HyperVul,42,false_positive,0.9144182801246643,0.914,DAPP::DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2::TenBankHall,TenBankHall,withdraw,i:withdraw,0,1,,,withdraw,1,1,
Current HyperVul,42,false_positive,0.9141364693641663,0.914,DAPP::DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca::MTGYTokenLocker,MTGYTokenLocker,createLocker,i:createLocker,0,1,,,transferFrom|transferFrom|push,3,4,
Current HyperVul,43,false_negative,0.009822428226470947,0.646,DAPP::DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876::ImpossibleWrappedToken,ImpossibleWrappedToken,deposit,i:deposit,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,balanceOf,1,5,DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:53-53|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:65-65|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:L53-61|DAppSCAN-source/contracts/BlockSec-blocksec_impossible_finance_swap_v1.2/impossible-swap-core-29aaef89f996acdbee92b67c4d95fb608dc8b876/contracts/ImpossibleWrappedToken.sol:L65-73
Current HyperVul,43,false_negative,0.06446728855371475,0.646,DAPP::DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d::PRA,PRA,lock,i:lock,1,0,Reentrancy (SWC-107)|SWC-107-Reentrancy,reentrancy,allowance|balanceOf|safeTransferFrom,3,3,DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d/contracts/PRA.sol:66-80|DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d/contracts/PRA.sol:L66 - L80
Current HyperVul,43,false_negative,0.09733453392982483,0.646,FORGE::vfp_00058::LikwidMarginPosition,LikwidMarginPosition,_executeAddLeverage,i:_executeAddLeverage,1,0,"CWE:CWE-670,CWE-691|Reentrancy (SWC-107)",other|reentrancy,reserve01|reserve01|reserve01|deduct|update|toInt128,6,1,data/FORGE-Curated/flatten/vfp-vuln/vfp_00058.json#15
