split,graph_id,dataset,source,project,contract,source_file,contract_label,n_pos,n_neg,interaction_count,vulnerability_types,scopes,primary_line_span,normalized_contract_hash,contract_signature_hash,function_hashes,family_key
train,FORGE::vfp_00032::GenericERC4626WithdrawRequestManager,FORGE,FORGE,vfp_00032,GenericERC4626WithdrawRequestManager,GenericERC4626.sol,1,1,4,5,Unchecked Call Return (heuristic),unchecked low-level call,GenericERC4626.sol::stakeTokens#77-81,899ce33b98e746a30c3993cb1a80046091f693987054ac0ae95f6b23f7197b56,1304cbda8c0b28400a2491ec4369d9293c0d841a3358bad754cd160ff677849b,0a98f197229159118ba1c3b3f9a8ce826861a98ad25b6f38558338857c63af70|4a5e4b4de78ef246fb538022f28fd7fded36fdd01b1201d3f91919d5b127657a|b1e670d4186be6e10105a79f2b4d3979d6ba21168da6529a9ff2924271d9320a|b819adb6dd422165aebb83577121acf3fd9affb765405da65bd6144d28573fd3|cb1b285f5f52b1843551a3ec8373df7d4c12235576ea4c1129cffd0a988d07d8,FORGE::vfp_00032
train,FORGE::vfp_00032::AbstractWithdrawRequestManager,FORGE,FORGE,vfp_00032,AbstractWithdrawRequestManager,,0,0,3,3,,,,e402f7c571ffab87f099f8e4e7c5aa16bde7797f0e6c22d5d49055e5863db2a4,e402f7c571ffab87f099f8e4e7c5aa16bde7797f0e6c22d5d49055e5863db2a4,0a98f197229159118ba1c3b3f9a8ce826861a98ad25b6f38558338857c63af70|4a5e4b4de78ef246fb538022f28fd7fded36fdd01b1201d3f91919d5b127657a|cb1b285f5f52b1843551a3ec8373df7d4c12235576ea4c1129cffd0a988d07d8,FORGE::vfp_00032
train,FORGE::vfp_00032::AbstractYieldStrategy,FORGE,FORGE,vfp_00032,AbstractYieldStrategy,,1,1,4,5,,,,5a47b130d3aeb7521711292db1cd7c280aa5f00e35b59db45b24dcf18403c0df,5a47b130d3aeb7521711292db1cd7c280aa5f00e35b59db45b24dcf18403c0df,010000fa8dee69747ff3258479eb2f4a97e87f4155432f4a7c10cd81bdb34b1c|19c4099dff5fbedbb2e6cf5e6a0c84dc6d30c601012abe6697dc205f36785558|9f5c81c73ae06a16542e43874e671bf3bf9a7b4a21e509330e853dedf3cdaab2|be8d79747369230a19c7357269fd0c4b5303aeed27158a47bebd0562d22ca954|f6255d32685b36430f6d5f9c0819d3ae46dcd4964008c29a37b5f10e64251ab2,FORGE::vfp_00032
train,FORGE::vfp_00032::AbstractSingleSidedLP,FORGE,FORGE,vfp_00032,AbstractSingleSidedLP,,0,0,8,8,,,,0221d7d27c7f080162a2247f3eac238364c00803c3e10ed9c0706080826f3566,0221d7d27c7f080162a2247f3eac238364c00803c3e10ed9c0706080826f3566,010000fa8dee69747ff3258479eb2f4a97e87f4155432f4a7c10cd81bdb34b1c|09a7599fcb1c3f28c8d2eb1f79e4a5599764d229097155e026b4d43eb9d79400|19c4099dff5fbedbb2e6cf5e6a0c84dc6d30c601012abe6697dc205f36785558|2dcf1dbba3f5b2704ad97442b789c974243d48670aa40b8cc56e43704acfefe8|58748f10c2fd8ea75b7a192625a55773557139e06737a9874bf1fd15e37e01ac|9f5c81c73ae06a16542e43874e671bf3bf9a7b4a21e509330e853dedf3cdaab2|be8d79747369230a19c7357269fd0c4b5303aeed27158a47bebd0562d22ca954|f6255d32685b36430f6d5f9c0819d3ae46dcd4964008c29a37b5f10e64251ab2,FORGE::vfp_00032
train,FORGE::vfp_00032::CurveConvex2Token,FORGE,FORGE,vfp_00032,CurveConvex2Token,,0,0,9,9,,,,dc1c8a43524c69106a6a9f29eb38d14536fb42560c6fbddc55ae0d0442030b2d,dc1c8a43524c69106a6a9f29eb38d14536fb42560c6fbddc55ae0d0442030b2d,010000fa8dee69747ff3258479eb2f4a97e87f4155432f4a7c10cd81bdb34b1c|09a7599fcb1c3f28c8d2eb1f79e4a5599764d229097155e026b4d43eb9d79400|19c4099dff5fbedbb2e6cf5e6a0c84dc6d30c601012abe6697dc205f36785558|2dcf1dbba3f5b2704ad97442b789c974243d48670aa40b8cc56e43704acfefe8|58748f10c2fd8ea75b7a192625a55773557139e06737a9874bf1fd15e37e01ac|9c6a6c7181641edc4a7d913ca1a0898ac2f01d71b9fd64215658ec7d9f783f51|9f5c81c73ae06a16542e43874e671bf3bf9a7b4a21e509330e853dedf3cdaab2|be8d79747369230a19c7357269fd0c4b5303aeed27158a47bebd0562d22ca954|dec0d94aca3246fabc135272add27884e0cd18a496714a5882ed67e3d003497e,FORGE::vfp_00032
train,FORGE::vfp_00032::CurveConvexLib,FORGE,FORGE,vfp_00032,CurveConvexLib,CurveConvex2Token.sol,1,1,8,9,"CWE:CWE-670,CWE-691",other,CurveConvex2Token.sol::unstakeAndExitPool#205-211,5b6f42f2c49e4222663380b629c659dae7c768dd15f2194f193a0ea6e3d16132,9edbbfc619ca08a34a283226a79c349d640dcdce979a04bf8958edff384412f6,0da65701f3bd211c9ea61a1d0eadb78d33890867d365aac3f15eb4755f6b959c|78f4a29d09188d052a90e0f2b3cd91834a9d56c4173f4e03ad98673ea6702975|83e94572487ea037e9aa04e2e3847c9e016e84dc240f683bde0909e6c5de5094|98a031cf9f6e3d3a7b7d4f9fed13e24672cdee9dd1764d76c86863ed13cb10ba|a9261a6423f5119e68c6b431541e126237f38416c9184fd0aff89a89bb62ab32|dbc5d917eb72cf8a60c69ee51ad77bf64172bc4ba3c298248e30ea4d658aade1|dd8f8f84e6d84b73f5e70cd80552d31c67b4e95d93a383ccb8a17b92c48a4d50|f99a2a7edebcd0bbead88b50ede0a3761b0f42f8c1b2b986bd6a61921567395a|fe04c5ec8d9b9ee223420739f36813700427653990543bb8a84b6c6775dfcce0,FORGE::vfp_00032
train,FORGE::vfp_00126::HubPool,FORGE,FORGE,vfp_00126,HubPool,,0,0,16,16,,,,961b8815bae59869b299e842740edd89a2788672ced01e5225b4b121c6012a0f,961b8815bae59869b299e842740edd89a2788672ced01e5225b4b121c6012a0f,04ec5b70ccd6b0fb558b22679952ab43aaf62c41e104c8b035163b244143417a|0d31e6c6d84c5b95dbd31c9b5bed3e9fcbb4c5d871d16f6659f6c0ad2c421b29|1da7e95e24302e82e750459c8c8556284cd700afaf3365042942466328a8415a|2046cf89e2c564feadaf0c809ffe59386a3effa40135998a6681254934d95f55|6cd7588ddb12ea25d45208ea504cb659eff7953ce3cdb2de8d048b1a0cc5c5a7|7b7a544e09a2a56321b3b19f94c2a7a65fda59b3ede2dec0d9e3e30949bed1bd|7e2457aa40f848e4661bcba62749e4d48cb9d73c98407652cc2183c3aab2ca20|89f71e7cdc042bb8ba6a2d2885d33cbd4771f1e8b62e2eddc8883037c101b56f|a3052f70d29708620e0ff1fda12a62c3bf640021c56d24143b2519a0c94d3794|a5c1873de097d9005328bf9ac32c4bfb596c761ebd04dc59ea41f242c226da88|ac24a07ded7438bb8397b5ae585d3c9ff983edb2b67a6d5be7fddfd44f383553|b6d51b67f606e79c8f60f2474624ea73b7e14b3dd0f9406d19987c07bc0bdf3b|b8acc676cf57375fcc609b89479d52217e62c0fa25d2059999b1000ee60aa813|c513df589faf4196e7593b4aefc97d48f8a668939156c486cafb379cd169176b|d241577f2cb626ce151af73226b46f2c4cc67268f4b1f030356d8c6df6ba3799|fd5b7459c70c6fc03314e7d7eebb0238613b05d5397eea330b3200f93660c573,FORGE::vfp_00126
train,FORGE::vfp_00126::Arbitrum_Adapter,FORGE,FORGE,vfp_00126,Arbitrum_Adapter,,0,0,1,1,,,,db5387999420201184986e3eeee0a13293ba80ee1a2eb97b5ae412ea7cf2c4af,db5387999420201184986e3eeee0a13293ba80ee1a2eb97b5ae412ea7cf2c4af,1140f3c3eb11e16c409ebb89ccd28908566382c0ddadcfe86a1776e7ef25745d,FORGE::vfp_00126
train,FORGE::vfp_00126::SpokePool,FORGE,FORGE,vfp_00126,SpokePool,SpokePool.sol,1,1,10,11,"CWE:CWE-670,CWE-691",other,SpokePool.sol::_setOftMessenger#1739,ce872139b4967bfc462399b9084c4e4531053b539a27c046ea712ae8e58f2d48,79570200df361d78f122251f7d4013fcdeba2e2e319326a4a13d74ecad7a1f7e,2d8919a66447d6e95cf0b46b356addff77b97ad5512d3a3e2a5ff7023c083d08|3e9cda6fd9ecd7a77c4a02959b3516e696a0bab8314e53d25965fa4808bf2cc1|59446157215d576c0e1890789ae377077b27b8dbf75c53bbf519db28b74986b2|7580066aaa3346c800d86568db13e2f5122a275c099b48c93cd3b0033f6e495e|958b5ebed1348b498ea81152aaf7c35974001f6366736d3c70d0c58a66603370|962ca99745e06075b25399942fb3035f47b0d34ff1860f127c400bec884d2983|9bb88e97ca7015d1ff59a4a02dd1efc8d320e59ad2730b67f21ed36781efb99f|bd034d5ff47fa227419286f76b8576a8408242675a74cf2617efebdc6767463f|c23157302cc9800a671f53c98f0c44e18bbda3bcf93a68a390beeddf616fc9bc|ed06791332a5b0b5c078223b7a404b6f1633553061d2c14faf0afe5b2d9485cf|f297f240ad6c6d08a64a851b8857fdd9511a9075c8d5522423cee0b6a5b76003,FORGE::vfp_00126
train,FORGE::vfp_00288::DelegationMetaSwapAdapter,FORGE,FORGE,vfp_00288,DelegationMetaSwapAdapter,DelegationMetaSwapAdapter.sol,1,1,0,1,Reentrancy (heuristic),reentrancy,src/helpers/DelegationMetaSwapAdapter.sol::swapTokens#280-297,db1c30005c30efd08e164184c053161d66d38cba58c9566b3c0eb93f6b0eab28,f261a68c3448a978294fd280d13c8edee562b82c5d944bcb4928807e67e6ce6d,1251ed0c0a86847094d3bd6607073c61348b70c59a6212ded44c1f8856c7db7a,FORGE::vfp_00288
train,FORGE::vfp_00181::BaseCustomAccounting,FORGE,FORGE,vfp_00181,BaseCustomAccounting,BaseCustomAccounting.sol,1,2,2,4,Front-running / Tx Order (heuristic),front-running,BaseCustomAccounting.sol#199,914672c2f1ecf52dc4af3f25c6e77cbd39e4ce16b175ef7d85c079f2ee5602b4,914672c2f1ecf52dc4af3f25c6e77cbd39e4ce16b175ef7d85c079f2ee5602b4,23cfb533e149e37d676f949fb2fe3a39cc39388f9548dc5546933e7b8ddfc2fd|99fe550e1aebc859eeba1e7d0e1ffee0c16f513bea9a33b3c3d8185d54011b56|b2fbeeb9069327182ecb87466ef1aff39feec19421914a781025d982b930582f|fdd8fbeeb53c79248a6c2d7e358c4e65863f560fa5c0695743e7afe5cb677018,FORGE::vfp_00181
train,FORGE::vfp_00161::ChainCfg,FORGE,FORGE,vfp_00161,ChainCfg,sys_chaincfg.sol,1,1,0,1,Front-running / Tx Order (heuristic),front-running,sys_chaincfg.sol::set_config#74,3795dbc8bc8f02b598018015f91fdd36125a00e8d4e86df812c955daf52ea078,e9875410c1bf2458b3290c6081408e46a5601f3f96dfe1627db3b0859291972c,d4eeaa7ae6c343e60c74a815cb8040da9f8a0a994b61ac0b90b5613371485ea3,FORGE::vfp_00161
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26::StakefishServicesContract,DAppSCAN,DAPP,DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26,StakefishServicesContract,,0,0,1,1,,,,f8b7d4d42f185cdb04e73bdc0bb16ca4d6681f86613b9f2a9d29ad498a802633,f8b7d4d42f185cdb04e73bdc0bb16ca4d6681f86613b9f2a9d29ad498a802633,75c9f58d028f4d96f7d99135bb0b65a9031d5d67b2d13f1133548b32dfada1d6,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26::StakefishERC721Wrapper,DAppSCAN,DAPP,DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26,StakefishERC721Wrapper,DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26/contracts/StakefishERC721Wrapper.sol,1,1,1,2,Reentrancy (SWC-107),reentrancy,L53-L71,b87043bf0b2f9f1340eec8e590a3939242ad4e81cf0db1f3327c52f2c9377269,e63db5fea22f4d4a7fb884ed756898188ff29a8922ff772002e45bcb44254796,0f182c145fbebd86b6ec08bc65d0025bffcf2175d6dbc3074068a22974863f6b|ce83cb941818284b58b53b701ec5dcadb8fe4deeb70b7ac64b58709125a4ee57,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26::StakefishERC20Wrapper,DAppSCAN,DAPP,DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26,StakefishERC20Wrapper,,0,0,2,2,,,,c65af636dc59a95bbe6c5fce2e9e59a58ebb3a1ed4670f8927e93504c785179b,c65af636dc59a95bbe6c5fce2e9e59a58ebb3a1ed4670f8927e93504c785179b,731d29613ea594aa61910093a826c63f324067f3275b4ccb1a500cef2e155a81|cf5855b5a5a81ceed56d0ded675540f2e72623678f2f986855a530d4f9590b9c,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26::StakefishServicesContractFactory,DAppSCAN,DAPP,DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26,StakefishServicesContractFactory,,0,0,3,3,,,,a46224f4a2e70ea7875ced517688662537b70a412edd2d6bd84dda2f255d4d6d,a46224f4a2e70ea7875ced517688662537b70a412edd2d6bd84dda2f255d4d6d,54ac838ca7c40730627cf880bfa32740b290c7d0964dfb3099b4302118d08b49|a578266e2febf3cbb08131af1948e3513486f734e16ea58641ed2fb0f7b3ad43|fec502524e6fa2de1a0a8f8254a1329f070ff8e8efc0ea8b6022cace4335c736,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-stakefish_ethereum_staking_audit_report/eth2-validation-services-contract-d91928f3a270f6115831fe3a21a69eb98bf57b26
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-UniswapV3Core/v3-core-99223f33fd69a9e024f00bd8eea17b029d3f8f2d::UniswapV3Pool,DAppSCAN,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-UniswapV3Core/v3-core-99223f33fd69a9e024f00bd8eea17b029d3f8f2d,UniswapV3Pool,DAppSCAN-source/contracts/Trail_of_Bits-UniswapV3Core/v3-core-99223f33fd69a9e024f00bd8eea17b029d3f8f2d/contracts/UniswapV3Pool.sol,1,1,9,10,Front-running / Tx Order (SWC-114),front-running,L195 - L213,930782f0cd4fa397c4b32ddd7c17127a05535f0e88fb6463feb5c848df066b69,1439ad6e2f9c47a5c9ba9a9e21a55257a5e8a0ca506d97f80fb57d43a6eea0cf,11cf0a40759e297bc63be1aafe4915a2a33068a70e6ec12a9b900708129124a7|1897ce9981615339ae7e97437b352d67ee6cb0c23a953f3948a9bcb79d2087e3|5eab5b48793e969c71dd886e919867ba517954f8dcc2e2b93cda64dc905b0c6a|626013b62991e55b0159f237365cd27175d5f947c4f2b4b4e2117e8ea5094240|7e45479a57e70d81c1c2fa2ba7753eae63b7331a496edba638ddf12d368986e4|a84895388ea1e31b2f7fe53ad23bcd3e97d72dff85aa98507fe1cdcca1bf0f51|bb2f716de36b21fa82feeb88898d3f6c447f92f99a3d9da060166d9b778077c7|cc8aaae7829cb1a8d42518e1d5354f5bc69dbf2ad9797a3e2d3602499ad23a67|d8399dd68b1332dcb92303534a9f5da8248db20cb0e05df0b3e73e95a6722037|fdd8b10f669b992f066e822ce39ca0106b0b655a1b74a235ebf960d7f95c38c0,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-UniswapV3Core/v3-core-99223f33fd69a9e024f00bd8eea17b029d3f8f2d
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-UniswapV3Core/v3-core-99223f33fd69a9e024f00bd8eea17b029d3f8f2d::TestUniswapV3ReentrantCallee,DAppSCAN,DAPP,DAppSCAN-source/contracts/Trail_of_Bits-UniswapV3Core/v3-core-99223f33fd69a9e024f00bd8eea17b029d3f8f2d,TestUniswapV3ReentrantCallee,,0,0,1,1,,,,466c937f20f982d8e40deb69363baf335171751423bab6f7c4a5eccc01e30c0b,466c937f20f982d8e40deb69363baf335171751423bab6f7c4a5eccc01e30c0b,eb35b8e3d7c3431e7209e36b7fe4e3158b4a53b2308c1baf37e11089faf5c70e,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-UniswapV3Core/v3-core-99223f33fd69a9e024f00bd8eea17b029d3f8f2d
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::WETH9,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607,WETH9,,0,0,1,1,,,,2cb70b7ce7dc1c8de3b191415505d95cf56bf3d9dd4966587e1d38d02d20b1c5,2cb70b7ce7dc1c8de3b191415505d95cf56bf3d9dd4966587e1d38d02d20b1c5,a4a8631024f414ae1e30ab01427cc5c1d99cf1623c455dc813d2a10f77b41397,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::TokenTimelock,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607,TokenTimelock,,0,0,1,1,,,,9d4e784367c788348edcfeb95398daa8e8eff4c5e153018c842674cf5e157433,9d4e784367c788348edcfeb95398daa8e8eff4c5e153018c842674cf5e157433,af2c73a3bc371999514b82c25535bffa703871068e293c181b2159ee7ebf649a,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::KittyBase,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607,KittyBase,,0,0,1,1,,,,253c83e45c58e1bc37e8fc008934654e3b5b3319a1a5152bc48d0f9e5cbd07e6,253c83e45c58e1bc37e8fc008934654e3b5b3319a1a5152bc48d0f9e5cbd07e6,5cf0365a090fa3a9f0169e8f44b3c4d1fdbaaf37ff30c320d79c5371887036a0,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::KittyOwnership,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607,KittyOwnership,,0,0,1,1,,,,253c83e45c58e1bc37e8fc008934654e3b5b3319a1a5152bc48d0f9e5cbd07e6,253c83e45c58e1bc37e8fc008934654e3b5b3319a1a5152bc48d0f9e5cbd07e6,5cf0365a090fa3a9f0169e8f44b3c4d1fdbaaf37ff30c320d79c5371887036a0,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::KittyBreeding,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607,KittyBreeding,,0,0,3,3,,,,24b8c7852408d438271d59211dfb45c55d77cd8edcae982ef8bef61a826c708e,24b8c7852408d438271d59211dfb45c55d77cd8edcae982ef8bef61a826c708e,5cf0365a090fa3a9f0169e8f44b3c4d1fdbaaf37ff30c320d79c5371887036a0|daa963a7a70b41f54b4afd876d46a59d3e09376908e0c0171d0b26dc9e004dc6|ea5b3e0e8e0231e3f0b66f5da38273b134f00c6c6a6dd1c598192261ee2d65e5,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::ClockAuctionBase,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607,ClockAuctionBase,,0,0,4,4,,,,fad344dbda46305afc67081407b7e9f2855b74778564c9f0b8de57949a8bbe97,fad344dbda46305afc67081407b7e9f2855b74778564c9f0b8de57949a8bbe97,192baf04c1ccfc65558b59f931ab2e10defee1ece43c43da8c2465ce66ce354c|528b587520dbddac85a02dc4ce94a855625f4b30811c55725ef21fc1fcbb441a|b80ebdeed6bc6bfcc56132794517fba2f630abf0d55c39efa533fc15510c0080|f0e614fb1919748789540ccad2ace43ffdc8bbf5c1d2efbd55d9f0df0f6837bc,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::ClockAuction,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607,ClockAuction,,0,0,4,4,,,,fad344dbda46305afc67081407b7e9f2855b74778564c9f0b8de57949a8bbe97,fad344dbda46305afc67081407b7e9f2855b74778564c9f0b8de57949a8bbe97,192baf04c1ccfc65558b59f931ab2e10defee1ece43c43da8c2465ce66ce354c|528b587520dbddac85a02dc4ce94a855625f4b30811c55725ef21fc1fcbb441a|b80ebdeed6bc6bfcc56132794517fba2f630abf0d55c39efa533fc15510c0080|f0e614fb1919748789540ccad2ace43ffdc8bbf5c1d2efbd55d9f0df0f6837bc,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::SiringClockAuction,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607,SiringClockAuction,,0,0,4,4,,,,fad344dbda46305afc67081407b7e9f2855b74778564c9f0b8de57949a8bbe97,fad344dbda46305afc67081407b7e9f2855b74778564c9f0b8de57949a8bbe97,192baf04c1ccfc65558b59f931ab2e10defee1ece43c43da8c2465ce66ce354c|528b587520dbddac85a02dc4ce94a855625f4b30811c55725ef21fc1fcbb441a|b80ebdeed6bc6bfcc56132794517fba2f630abf0d55c39efa533fc15510c0080|f0e614fb1919748789540ccad2ace43ffdc8bbf5c1d2efbd55d9f0df0f6837bc,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::SaleClockAuction,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607,SaleClockAuction,,0,0,4,4,,,,fad344dbda46305afc67081407b7e9f2855b74778564c9f0b8de57949a8bbe97,fad344dbda46305afc67081407b7e9f2855b74778564c9f0b8de57949a8bbe97,192baf04c1ccfc65558b59f931ab2e10defee1ece43c43da8c2465ce66ce354c|528b587520dbddac85a02dc4ce94a855625f4b30811c55725ef21fc1fcbb441a|b80ebdeed6bc6bfcc56132794517fba2f630abf0d55c39efa533fc15510c0080|f0e614fb1919748789540ccad2ace43ffdc8bbf5c1d2efbd55d9f0df0f6837bc,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607
train,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607::KittyAuction,DAppSCAN,DAPP,DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607,KittyAuction,,0,0,9,9,,,,b0e0972aac012a300c7b083723b3a2111ecfec90436a26878e0d5fa513cbf016,b0e0972aac012a300c7b083723b3a2111ecfec90436a26878e0d5fa513cbf016,233b5d8d685ae9bde4a52ea4b64d305e5250c3c2258d0d92460c168e919b10f6|5cf0365a090fa3a9f0169e8f44b3c4d1fdbaaf37ff30c320d79c5371887036a0|8ac77259295c73843fd9467e80087f631d3a99650f4dc215a61da7760675f3d7|a651ef15b4658dc2419b08f9eca1fa1a7a29d14a1ca079e76d148c17a8218ad7|c96b6d8e66922402b5b23ab4fc7f0f7e0aaf7b847826d62bbafb525a0b7821de|daa963a7a70b41f54b4afd876d46a59d3e09376908e0c0171d0b26dc9e004dc6|e03b95986502413d4976a5836bbcc9f10cd73eaecfa380ddaf55512b7b04dddc|ea5b3e0e8e0231e3f0b66f5da38273b134f00c6c6a6dd1c598192261ee2d65e5|fb8cc667557425f7ea5dda6b5a99c5ffe18709551712f428d9f0dec77d3d91d0,DAPP::DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607
